date,label,bow_vector
2025-12-01 18:36:00,日本 台湾,20318:1 50835:2 59482:2 31651:12 5965:1 55506:5 2155:2 53013:1 52320:1 8854:1 58545:1 28683:1 29372:1 4215:1 46559:2 47682:2 50583:1 32838:1 29366:1 550:1 54178:1 32284:2 18033:1 56947:1 21790:9 22698:1 38885:1 11943:1 47466:1 34984:1 32047:2 30620:2 28200:2 56913:3 42105:3 55699:4 30946:2 41690:4 6418:3 50323:3 22693:3 28210:1 30880:1 22723:1 54218:1 35522:4 37614:2 20550:2 31108:2 23736:1 41178:1 10726:1 30009:1 18578:2 13837:1 36940:2 56918:1 45183:1 40988:2 27469:2 30247:1 55512:1 31816:1 23044:1 20804:1 53410:1 53306:1 24080:1 35813:1 13836:1 29582:1 48187:1 21690:1 41692:2 36301:1 17509:1 13775:1 7086:1 1505:1 27864:1 15224:1 28551:1 21861:1 29182:1 33573:1 57877:1 28702:1 29226:1 29844:1 42758:1 54487:1 44984:1 59642:1 23491:1 36151:1 2650:1 27173:1 53983:1 56921:1 48178:1 31300:1 31298:1 36204:1 38767:1 50559:2 11640:1 11352:1 17427:1 34197:1 18514:1 12145:1 28436:1 54379:1 13769:2 59629:1 50045:1 9989:1 31932:1 12113:1 50318:1 53379:1 56911:1 14858:1 12934:1 6767:1 33229:1 28190:1 35446:1 1521:1 19074:1 22052:1 35177:1 50591:1 21335:1 42799:2 15449:1 59266:1 36392:1 34931:1 27091:1 39954:1 41810:1 15290:1 3295:1 31608:1 2651:1 29847:1 12658:1 31894:1 31136:1 18038:1 12793:1 3079:1
2025-12-01 22:39:00,日本 台湾,50725:2 14571:1 59482:1 31651:4 2986:2 30631:1 20961:1 25851:1 13936:1 50114:1 3775:1 46648:1 52925:1 58580:1 51695:1 30567:2 25217:2 44982:1 27133:1 7573:1 4430:1 23774:2 45812:1 30632:1 6646:1 38668:1 32061:1 30224:2 51622:1 29845:2 18063:1 59575:1 31815:1 25715:1 42064:1 38228:1 13951:1 9779:1 31239:1 11171:2 29331:2 6274:1 25218:1 29846:1 46738:1 8081:1 3252:1 32501:1 1753:1 52680:1 33057:1 33637:1 20083:1 56617:1 9929:1 21880:1 11431:1 26743:1 29887:1 16316:1 29964:1 40772:1 47475:1 13707:1 51242:1 28336:1 21179:1 11041:1 58183:1 36343:1 35915:1 32407:1 8360:1 26352:1 53846:1 14959:1 9960:1 22298:1
2025-12-01 22:39:00,日本 台湾,59482:1 39868:1 13899:1 3216:1 54943:1 16560:1 28304:1 4505:1 650:1 57077:1
2025-12-01 22:39:00,日本 台湾,50725:1 39282:1 50835:1 14566:1 14571:2 31651:2 56418:1 2986:1 55506:1 2155:1 50549:1 5748:1 11785:1 3216:1 29884:1 3139:1 44396:1 31639:1 996:1 49562:1 2400:1 44350:1 11557:1 56283:1 9668:1 30414:1 23247:1 2482:1
2025-12-01 22:35:00,日本 台湾,39282:1 50835:3 14566:1 14571:1 59482:1 31651:7 43168:2 2986:2 9934:2 446:1 17812:1 55506:1 2155:2 14143:1 9767:2 4487:3 29363:1 29256:1 58750:1 50549:1 29372:1 35430:1 27051:1 9758:1 30183:1 35560:1 47682:2 56477:1 11785:1 24378:2 51094:1 13896:1 2350:1 25808:1 50583:1 29264:1 56548:1 29356:1 13899:1 36026:2 24569:1 30567:1 44349:1 9333:2 26339:1 50623:1 31813:1 35517:3 27077:3 15096:1 22698:1 27133:4 38885:1 23254:1 40456:1 24806:1 3637:1 56913:2 30024:3 996:1 22693:1 36940:1 27469:2 27864:1 11352:2 54379:2 50318:1 31136:1 9929:2 24326:1 929:3 49876:4 11141:1 27064:4 24386:1 29319:3 975:1 30060:1 28687:1 15007:1 24073:1 39184:1 28639:1 58556:1 12181:1 7897:1 49854:1 19090:2 27088:2 42111:1 6637:1 21542:1 33910:1 32818:1 18084:1 28112:1 26846:1 42885:1 14818:1 27120:3 12207:1 36971:1 42164:1 7431:2 25205:1 9241:1 9107:1 44891:1 21213:1 51026:1 42516:1 47963:1 6899:2 51589:1 7621:1 9323:2 34660:1 17378:1 36128:2 55272:1 60155:1 10731:1 12837:1 32811:1 26372:1 28390:1 10224:1 20535:1 3764:1 31035:1 7533:1 30577:1 4843:1 46815:1 22834:1 13686:1 29210:1 11532:1 30139:1 43493:1 24288:1 56949:1 17375:1 55271:1 51097:1 23965:1 55578:1 11367:1 51962:1 27959:1 42006:1 15266:1 27835:1 56748:1 24379:1 24974:1 13183:1 18810:1 44412:1 51103:1 55056:1 25154:1 52337:1 28652:1 9705:1 36972:1 7817:1 25566:1 17915:1 10456:1 10352:1 11794:1 40082:1 17855:1 21137:1 13480:1 48533:1 28267:1 20720:1 15136:1 32602:1 37030:1 42419:1 15415:1 46944:1 26752:1 50538:1
2025-12-01 22:35:00,日本 台湾,20318:1 3218:15 50835:1 14566:2 14571:2 17389:1 31651:14 13141:1 53993:1 17102:5 43168:2 2986:19 16121:1 43736:2 28782:1 55506:1 9660:2 5454:2 8854:2 15804:8 43912:1 51197:1 29256:3 21738:1 16918:1 40650:2 25094:1 5748:1 35430:1 3696:2 4944:1 47550:3 46559:15 27051:9 25856:1 10546:2 11785:1 24378:12 2264:2 38226:1 8645:1 31814:2 13840:6 54796:1 54143:1 48055:1 54821:1 29264:1 14892:2 52859:3 56548:2 7328:2 49235:3 288:1 23412:2 39491:2 13899:1 36026:6 36060:3 2523:1 31813:1 30134:1 24022:1 58195:1 27710:1 15096:1 31524:1 37036:1 24076:2 26520:1 49925:1 42538:1 27133:6 2470:1 10573:1 23847:1 46107:1 14672:4 42372:1 32870:1 40456:1 51237:1 56109:2 58139:1 12450:1 55119:1 7723:2 11688:1 24806:1 3637:1 20685:1 4932:2 24081:1 54121:1 58577:1 4430:1 39417:1 45812:3 996:1 54420:1 26564:1 35522:2 7086:1 29844:1 27173:1 11352:1 53379:1 9779:1 11171:1 33057:1 9929:4 11431:1 26352:1 42111:1 14818:1 6899:2 51962:2 24379:1 24974:6 18810:2 52337:2 7817:1 25566:1 33235:1 43110:2 13089:6 38821:5 20180:4 32118:1 39422:1 14596:5 11836:5 1425:1 43745:1 333:1 35116:1 26382:4 28589:5 18909:1 44017:1 8628:1 52519:1 11040:4 44864:1 17483:2 12888:1 27513:1 39665:1 32471:1 28172:1 34920:1 3219:1 25384:1 14090:1 4428:2 16962:1 58630:1 29477:1 18138:3 32545:1 36550:1 14372:1 35323:1 22086:1 39711:1 43528:1 44777:2 23517:1 29797:1 17591:1 52491:1 13084:2 3665:1 3030:2 32781:1 22226:1 7627:2 21331:2 11169:1 34951:1 50126:1 50244:1 51666:1 30784:1 21115:2 24811:1 42191:1 37795:2 1494:1 48524:2 50177:1 45880:1 57977:2 43910:1 1855:1 22469:1 3856:1 4337:1 27516:2 52737:2 12767:3 55910:2 40527:1 7342:1 53675:2 29683:1 44198:1 41749:1 21689:1 42997:1 19188:1 58949:1 13094:1 28107:1 672:1 10629:1 28105:1 32085:1 9482:1 9112:1 58459:1 17584:1 27969:1 57026:2 31218:1 12829:4 27970:1 7716:1 17474:1 25528:1 52150:1 42688:1 7257:2 28236:1 19073:1 37146:1 2567:1 7318:1 22697:1 17136:1 12695:1 14923:1 44860:1 45045:1 18220:1 17112:1 50932:1 28900:2 58578:2 9954:1 11745:1 14328:1 24552:1 25745:1 53025:1 44196:2 1835:1 48023:1 21659:1 47843:1 4878:1 47254:1 26855:1 45269:1 7831:1 35350:1 9667:1 24868:1 30825:1 21657:1 42856:1 10333:1 55214:2 55755:1 25574:1 4336:1 1838:1 42129:1 54633:1 38358:1 14103:1 27587:2 40530:3 15147:1 42418:1 18146:1 50356:2 51327:2 25390:1 54547:1 34712:1 14089:1 35038:1 11764:2 29631:1 13261:1 14074:1 33560:2 4374:1 2869:1 51761:2 40974:1 7730:1 27698:1 15790:1 33348:1 43700:1 46541:1 26175:1 9689:1 20889:1 31542:1 36074:1 7948:1 46998:1 1732:1 19011:2 55908:1 53683:1 17685:1 10620:3 46078:1 12736:1 58180:1 13637:1 13262:1 32510:1 46186:1 7743:1 24220:1 4479:1 40531:1 45519:1 41645:1 20734:1 52372:1 25826:1 10447:2 50701:1 45420:1 18423:1 25664:1 16959:1 50288:2 39557:1 21297:2 32880:1 29447:1 38456:1 41625:1 56449:1 27529:1 39921:1 31405:1 9685:1 40846:1 47152:1 18191:2 54316:1 39551:1 14163:1 26516:1 50662:1 34687:1 45932:1 16930:1 2805:1 36709:1 17325:1 2571:1 4934:1 52366:1 54517:1 48145:1 667:1 50629:2 20998:1 8190:1 22263:1 40572:1 10019:1 10580:1 20669:1 18866:1 32472:1 4039:1 36697:1 12622:1 43927:1 52552:1 54171:1 45761:1 24815:1 51994:1
2025-12-01 22:32:00,日本 台湾,3226:1 52828:2 39282:1 50677:1 14566:1 14571:1 59482:1 39519:1 896:1 26464:1 31651:3 6198:1 24582:1 2986:1 36026:1 9120:1 26230:1 22418:1 33235:1 43110:1 12876:1 44131:1 3661:1 47597:1 43793:1
2025-12-01 22:30:00,日本 台湾,14566:1 31651:3 13141:1 17102:1 31095:1 42734:1 19189:1 10546:2 24378:1 22029:1 52888:1 43443:1 58195:1 48381:1 19556:1 14672:1 961:1 18129:1 35446:1 24956:1 19942:1 1828:1 53867:1 41538:1 35486:1 46996:1 35261:1 14160:1 20248:1 10479:1 47534:1 32658:1 33022:1 22031:1 3857:1 10480:1 7403:1 19400:1 22403:1 31049:1 18807:1
2025-12-01 22:26:00,日本 台湾,14571:1 31651:1 2986:2 43912:1 29372:1 46559:1 52888:1 33966:2 58580:1 23412:1 37799:1 11943:1 27996:1 59063:1 58295:1 23254:1 26576:1 13867:1 27864:1 28652:1 21657:1 7403:1 18417:2 17485:1 48845:1 37026:1 59067:1 7394:1 6323:1 15554:1 18310:1 7249:1 13955:1 45813:1 15737:1 48832:1 25431:1 36982:1 14575:1 56549:1 53531:1 11175:1 16232:1 33163:2 43633:1 52321:1 22273:1 43891:1 5113:1 36238:1 7097:1 57338:1 8404:1
2025-12-01 22:24:00,日本 台湾,14571:1 31651:1 32407:2 35261:1 15560:1 50976:1 21831:1 51302:1 54378:1 30136:1 25176:1 45461:1 24944:1 50800:1 7472:1 32813:1 43196:1 12170:1 27222:1 39900:1 45863:1 43739:1
2025-12-01 22:24:00,日本 台湾,50725:5 59010:3 3218:1 14571:2 59482:2 39519:1 896:1 26464:1 31651:9 16956:4 35290:4 16304:3 39625:2 489:2 26592:1 56418:2 2986:1 11680:4 45489:4 2354:1 23912:1 31810:1 15684:1 48535:1 6412:1 58545:1 20182:1 32936:2 20414:1 13130:2 4487:1 23348:4 29747:6 13517:1 25093:1 50114:1 29373:1 44153:1 8422:1 55924:2 7141:1 31095:1 54081:2 4480:1 25217:1 18033:1 29884:1 59667:1 13492:1 51738:1 16852:1 16909:1 44746:1 24536:2 38858:1 13689:1 31548:1 9120:1 57451:1 26230:1 32097:1 16919:1 6902:1 46346:1 28200:2 6532:1 18129:1 38672:1 35475:1 111:1 4430:1 51332:1 13940:2 26702:1 19899:2 56913:1 30024:1 42105:1 31399:1 39417:1 52659:1 53344:1 37284:1
2025-12-01 22:21:00,日本 台湾,14566:2 14571:30 31651:1 43168:4 2986:13 5454:5 8854:2 60175:2 24283:1 50959:1 50922:1 47682:1 2609:1 31151:1 17415:1 58580:1 550:1 17443:2 49815:1 17258:2 36060:2 9333:1 13880:1 33920:1 33162:2 12204:2 35703:1 31492:1 50895:1 30148:4 7515:1 58139:2 43097:2 3637:2 42105:1 23774:1 45812:1 24264:1 36831:1 45183:1 40988:1 27469:1 27864:1 12145:1 12658:1 9779:1 6899:6 30139:1 24288:8 36972:5 13480:1 21331:2 18191:1 50629:2 52552:1 24815:1 20248:1 43891:1 21831:1 7472:1 43196:2 16940:3 46004:12 25195:1 31161:4 15610:1 49955:2 33596:2 55279:1 14563:1 51734:2 4510:1 202:3 2919:2 47946:2 27678:2 13513:1 2951:2 44139:1 3542:1 16649:3 44167:2 20925:1 37053:1 1506:3 34929:1 32899:1 50815:1 32650:2 8841:1 50814:1 8843:1 3001:1 36920:7 2949:1 59488:1 58169:1 31983:1 45956:2 48079:1 54774:1 52134:1 27554:1 37203:1 31437:1 16357:1 12946:1 8884:1 36019:1 1837:1 49415:1 8795:1 34742:1 2164:1 26561:1 53821:1 30151:1 34546:2 30998:1 27672:1 40649:1 7245:1 36909:1 54412:1 27627:1 57401:1 7248:1 53851:1 27680:2 8850:3 8873:3 18123:1 54920:1 10460:1 25512:1 18669:1 49988:1 33000:1 6447:2 36993:1 24196:1 34933:1 56246:1 50825:1 43200:1 50796:1 19756:1 25501:1 2960:2 50900:1 30362:1 30340:2 2740:1 3007:1 38224:1 48128:2 50882:2 30350:1 22863:1 20621:1 43143:1 24198:1 18697:1 39585:1 59486:1 50881:2 53205:1 8990:1 23424:1 45353:1 21571:1 25706:2 40653:1 25455:1 44501:1 41851:1 12553:1 43307:1 24336:1 5395:1 16723:1 50541:1 59515:1 31429:1 19235:1 56817:1 16878:1 3878:1 26358:1 33565:1 40764:1 50657:1 16966:1 29197:1 7442:1 10850:1 48074:1 10890:1 2185:1 42735:1 41684:1 10910:1 27271:1 36093:1 43427:3 6286:1 24795:1 15623:1 22842:1 27283:2 9773:1 59646:1 14607:1 10436:1 49574:1 56355:1 18549:1 59426:1 7220:1 8340:1 14584:3 20868:1 8801:1 7216:1 48037:1 7208:1 57341:2 5462:1 12417:2 23700:1 14574:1 46775:1 29387:1 20363:1 27074:1 33644:2 33448:1 32576:1 13454:1 57565:1
2025-12-01 22:20:00,日本 台湾,14571:1 31651:16 2986:1 9767:1 32936:1 30137:1 47941:1 37591:1 43033:2 17258:1 39491:1 33421:2 26520:1 4490:1 42538:2 21790:3 32256:1 23847:1 31670:1 40515:1 1760:1 41690:1 55512:1 7897:1 20889:1 26516:1 50629:1 20248:1 59458:1 3223:1 46735:1 26150:1 41663:2 4474:1 43010:1 14127:1 10485:1 34899:1 46614:1 35696:1 21117:1 17888:1 41662:1 28885:1 20149:1 36628:1 26307:1
2025-12-01 22:17:00,日本 台湾,14571:2 17389:1 59482:1 31651:4 2986:1 13327:1 9700:1 9934:1 55506:1 3296:1 9660:1 25851:1 44143:2 9758:1 13840:1 7979:1 7328:1 55143:1 14170:1 37005:1 13689:1 50883:1 45812:1 3219:1 27969:1 55908:1 13262:1 48145:1 33195:3 30109:1 46822:1 45987:1 29967:1 3931:1 53985:1 58777:1 46532:1 32251:1 58057:1 7207:1 27131:1 30344:1 44935:1 21099:1 9426:1 33692:1 10656:1 21190:1 27848:1
2025-12-01 22:17:00,日本 台湾,39282:1 50835:1 14566:1 14571:1 31651:1 55506:1 50549:1 5748:1 14580:1 11785:1 2609:1 3139:1 44396:1 58957:1 996:1 23247:1 2482:1 54774:1 36093:1 19518:1 49509:1 2129:1
2025-12-01 04:24:00,日本 台湾,50725:2 59482:2 31651:4 489:1 53993:1 56418:1 2986:1 13327:1 9700:1 4583:1 55506:1 44737:1 13936:1 22526:1 4944:1 29367:1 8541:1 41418:1 31670:2 51237:1 54304:1 56913:1 42105:1 35522:1 50318:1 42885:1 51589:1 7627:1 26855:1 27698:1 55908:1 17325:1 41722:2 59401:2 55839:2 23497:1 15445:1 50526:1 3890:1 32708:1 27250:1 584:2 35987:1 2615:1 18017:1 31417:1 32551:1 34609:1 38768:1 9504:1 55443:1 33431:1 1752:1 18380:1 50458:1 46983:1 52133:1 55439:1 39040:1 6659:1 50985:1
2025-12-01 04:10:00,日本 台湾,14571:4 31651:5 46559:1 27051:1 2264:2 2377:1 37169:1 7328:1 17443:1 12020:1 47215:1 42538:2 11943:2 10136:1 1760:1 51194:2 30139:2 24974:1 52337:1 9685:1 968:1 57074:3 15446:1 45213:1 49672:1 50113:1 49463:1 5101:2 11174:1 52140:2 43533:1 19870:1 33418:1 19838:1 12758:1 13834:1 52398:1 684:1 50903:1 38458:2 47343:1 40160:1 49426:1 52075:1 23390:1 27281:1 83:1 27169:1 52396:1 35097:1 15571:1 26910:1 50981:1 7116:1 26997:1 50969:1 31304:1 31436:1 5700:1 50982:1 52580:1 42539:1 46646:1 13831:1
2025-12-01 03:26:00,日本 台湾,14571:1 59482:3 31651:40 56418:2 2986:4 9700:1 37046:1 18242:1 9660:1 40684:2 44739:2 5454:4 2354:2 32936:2 12093:2 46559:3 9716:1 27051:4 52175:1 30183:1 30137:1 20878:1 7328:3 31866:1 43773:1 17258:1 36026:2 48008:2 5288:2 31813:1 27324:1 37782:1 41418:1 58195:2 55143:1 15613:1 50859:3 49925:1 42538:4 21790:2 27133:1 16909:1 9120:1 57451:1 24845:1 31670:1 10136:1 13714:2 21706:1 13999:2 30632:1 38668:2 38985:1 36831:1 22301:1 36704:2 217:1 35522:2 55512:2 19074:1 29845:1 31239:1 36343:1 11141:1 27064:2 27088:1 18084:2 30139:1 11367:1 1494:2 57026:1 9685:1 18191:1 20248:1 31049:1 7245:1 17888:1 58057:2 7207:1 27131:2 30344:1 55839:1 15446:1 21553:2 57816:2 31507:49 17283:3 7067:1 58974:1 36763:1 38621:1 38674:4 16159:1 1703:1 54543:3 48483:1 17050:1 47148:1 23556:1 26606:2 35681:1 33792:1 39234:1 48724:1 50308:1 19913:1 28501:1 16645:1 12771:3 33157:1 19325:1 15452:2 20943:1 24968:1 39929:1 1472:2 34310:1 47521:1 2744:1 21848:1 40386:1 21264:1 49461:1 18450:1 31663:1 9762:1 39990:1 40099:1 29216:1 38143:1 13805:1 9711:3 1298:1 33579:1 60233:2 40813:1 33631:2 50233:1 9717:1 16179:1 41045:1 23538:1 40666:1 19310:2 24167:1 11200:5 59436:1 14042:1 53160:1 35646:3 37324:1 15110:5 33598:2 27732:2 39188:1 39337:2 37358:2 28784:1 50299:1 20309:2 50232:1 59908:1 37352:2 13979:1 41143:1 35184:1 12768:1 36833:1 13819:3 9191:1 35182:1 19335:1 17082:1 7331:2 10016:1 1581:1 32:2 22556:1 15779:1 0:1 54520:1 552:1 39967:2 26532:1 50980:1 16274:1 48246:1 14794:1 1848:1 41284:1 26630:3 43856:1 9534:1 39951:1 2244:1 13573:1 26508:1 59796:1 24194:2 20657:1 28976:2 58056:1 13298:1 46273:1 59082:1 37760:1 45961:2 25698:3 7623:1 17958:1 7901:2 54053:1 9669:1 54396:2 24788:1 5517:1 13408:1 27608:1 16636:1 27604:3 28211:1 4159:1 54804:1 27948:1 2845:1 52053:1 20935:1 27686:1 37031:1 54409:1 26570:1 22981:1 23190:1 47722:1 39942:1 51881:1 39668:1 16294:1 36794:1 32942:1 23707:1 31614:1 33125:1 521:1 4976:1 27153:1 318:1 16363:1 38900:1 36316:1 9878:1 583:1 22234:1 5182:1 24165:1 35122:1 4216:1 37652:1 34965:1 48598:1 34851:1 425:1 9718:1 39443:1 56214:1 484:1 51647:1 46460:1 319:1 15760:1 58735:1 25611:1 9942:1 60185:1 35180:1 32593:1 12625:1 54204:1 46445:1 37755:2 49896:1 263:1 32042:1 7333:1 16221:2 28937:1 20364:1 31233:1 38258:1 36209:1 52430:1 24298:1 9749:1 54772:1 22419:1 19713:1 48285:1 16284:1 44812:1 49002:1 3817:1 46911:1 5506:1 5402:1 49905:1 8936:1 44215:1 3527:1 28832:1 27361:1 23648:2 28765:1 34314:1 1000:1 4980:1 27744:1 10129:1 36306:1 37787:1 26330:1 21196:1 13381:1 10024:1 35829:2 45716:1 26667:1 26453:1 5292:1 26757:1 16046:1 9087:1 45190:1 24826:1 10154:1 20089:1 19872:1 1610:1 33341:1 8114:2 23778:1 46892:1 44712:1 31362:1 10082:1 28076:1 27737:1 42988:1 44697:1 12543:1 33867:1 29302:1 986:1 41332:1 59248:1 23897:1 27632:1 38894:1 29530:1 826:1 45717:1 27095:1 60194:1 57936:1 29715:1 17779:1 57496:1 55705:1 48568:1 41639:1 35601:1 135:1 59373:1 5655:1 7943:1 25578:1 59830:1 51485:1 54189:1 28733:1 14356:1 31660:1 36797:1 15067:2 13965:1 17306:1 22032:1 14329:1 27693:1 8589:1
2025-12-01 03:23:00,日本 台湾,50725:3 50835:1 14566:2 17389:1 59482:8 31651:24 13141:4 53993:2 56418:2 17102:2 2986:4 9700:5 4583:1 43736:2 28782:6 53991:1 9660:4 11717:2 35358:1 39116:1 25851:1 15804:2 43912:1 34626:1 29363:1 29747:2 29256:1 44143:1 16918:5 10589:1 42415:1 3696:1 4944:1 47550:1 32685:2 7370:1 27051:1 30183:1 29367:1 39868:1 30137:1 2264:3 5754:1 13840:1 52888:1 54143:1 38796:1 16749:1 28218:1 42215:2 52349:1 14892:1 29366:1 13811:1 17443:2 31866:1 23412:1 36026:3 27082:1 32284:1 44349:1 25217:1 26339:1 40336:2 3216:2 50794:4 24022:1 29884:1 27710:3 13750:1 27133:4 50570:1 16852:1 13689:1 32097:1 10136:1 30148:1 40515:1 51237:1 12450:1 43097:4 11726:2 12630:2 47250:4 3637:1 28763:1 48741:1 13714:2 21706:1 47209:4 58577:1 6532:2 4430:1 13940:1 56913:1 30024:1 31977:1 45812:1 16648:4 170:1 17849:1 9137:1 27368:1 56918:1 27469:1 15290:2 13951:1 29331:1 9929:1 28304:1 21542:1 20535:1 13686:3 30139:2 11836:1 9954:2 14328:1 35350:1 55214:1 55755:1 35038:1 11764:1 13261:1 9689:1 58180:1 16959:1 26516:1 10580:2 12876:1 7403:11 25431:1 36982:1 46004:2 55279:1 51734:1 53851:1 53205:1 7442:1 30109:1 9426:1 18017:1 31417:1 55439:2 33418:1 13831:1 28784:1 26570:1 54204:1 7943:1 40339:1 7393:1 42227:1 32984:1 38958:1 37489:1 32321:1 3012:1 45240:1 45576:1 52538:1 50002:2 53799:1 1625:1 39343:1 23224:2 40023:1 10205:1 5532:1 206:1 18111:1 37552:1 28057:3 57707:1 3779:1 1486:1 39672:1 38043:1 39932:2 53860:1 21869:3 9145:1 18283:2 11331:1 7800:2 3114:1 3620:1 47277:1 43697:1 45781:1 18269:1 30253:1 54784:1 32911:1 26087:1 59115:1 58554:1 51121:1 8273:1 18625:1 27447:1 32373:1 43038:1 46517:1 4734:1 44440:1 13255:1 33892:1 13124:1 31805:1 49134:1 21216:1 29144:1 51523:1 7407:1 628:1 18819:1 41691:1 7123:1 30877:1 12402:1 37637:2 38665:1 27310:1 12078:1 9677:1 26558:1 35713:1 1112:1 13761:1 11519:1 11758:1 20073:1 53489:1 10917:1 45907:1 15474:1 30883:1 43970:1 22833:4 13441:1 55842:1 31674:1 43981:2 51474:1 29427:1 4465:1 50474:1 18710:1 44467:1 12731:1 46106:1 9105:1 16240:1 52244:1 26560:1 54034:1 8649:1 23671:1 1408:1 9678:1 24310:1 330:1 29211:1 50617:1 219:1 30434:1 13148:1 17264:1 58579:1
2025-12-01 02:50:00,日本 台湾,3218:1 39282:1 14566:1 14571:1 59482:2 31651:7 2986:3 39398:1 32936:2 4487:1 23348:2 58750:1 16918:1 48234:1 50549:1 35430:1 31095:1 46559:4 29367:1 13840:1 20878:1 37638:1 43033:1 31866:1 9333:1 27759:1 18520:1 50794:1 50644:1 27133:2 51140:1 45047:1 23254:2 16909:1 14672:1 30148:1 51237:1 4932:3 28200:1 30024:1 31977:1 29751:1 9929:1 47963:1 48533:1 14596:1 11040:1 32471:1 34951:1 35038:1 45420:1 46004:1 46532:3 32551:1 19574:1 14070:2 51973:1 26679:1 13817:1 57691:1 59043:1 28664:1 60086:1 42958:1 33588:1 29881:1 38271:1 59540:1 40581:1 16865:1 53594:1 55570:1 58425:1 27024:1 29787:1 27377:1 60094:1 27966:1 27482:1 42677:1 24555:1 15074:1 15084:1 30116:1 14455:4 44699:1 34515:1 29150:2 22441:1 12582:1 38122:1 11336:1 39138:1 39471:1 35883:1 59624:1 47999:1 31704:1 30106:1 7615:1 8222:1 50689:1 46647:1 29810:1 52571:1 28464:1 46728:1 7073:1 2684:1 57582:1 54202:1 40142:1 30146:1 19493:1 29909:1 37789:1 48044:1 9616:1 43025:1 48071:1 38895:1 11195:1 41453:1 39794:1 45970:1 28462:1 31124:1
2025-12-01 02:50:00,日本 台湾,14571:1 31651:1 489:1 25093:1 21999:1 35237:1 43033:1 23013:1 24968:1 32942:2 50660:1 38341:1 51524:1 23568:1 43871:1 38328:1 54331:1 41926:1
2025-12-01 02:45:00,日本 台湾,39282:1 59482:1 31651:2 32936:1 50549:1 37638:1 14589:1 55143:1 36833:1 1486:1 31124:1 39097:1 4230:1 3828:1 53062:1 52096:1 23449:2 37947:1 41456:1 1254:1 55286:1 3084:1 2794:1
2025-12-01 02:31:00,日本 台湾,39282:1 50835:1 10859:1 6463:1 46903:1 27807:1 16008:1
2025-12-01 02:12:00,日本 台湾,39282:1 14571:1 31651:2 2986:2 9700:1 9660:1 50549:1 5748:1 18228:1 37638:1 58295:1 9450:1 14818:1 38821:2 7442:1 23556:1 31124:1 3805:1 50808:1 18275:1
2025-12-01 01:55:00,日本 台湾,14571:1 31651:2 9127:1 31095:1 23694:1 29366:1 16523:1 11035:1 45047:1 13852:1 7573:2 43643:1 217:1 27864:1 24868:1 23556:1 16147:1 8826:1 11338:1 21298:1 56468:1 33926:1 39953:1 58536:4 17508:3 46387:1 6863:1 7465:2 31366:1 1180:1 51577:1 40114:1 12914:1 3133:1 6680:1 57921:1 6726:1 13394:1 17339:1 41370:1 4690:1 56716:1 26843:1
2025-12-01 01:46:00,日本 台湾,52828:1 14571:1 31651:1 16671:1 29887:1 11367:1 21831:2 12946:1 45987:1 53860:1 43409:1 26506:1 26000:1
2025-12-01 01:00:00,日本 台湾,14571:2 31651:2 38873:2 8645:1 6608:1 19880:2 58693:3 46722:2 43443:2 2948:1 21816:1 11214:1 40746:1 39701:1 59826:1 20772:1 59063:1 22576:1 36982:1 10890:1 39234:1 37913:1 12780:1 45791:1 12043:1 19285:1 39358:1 36845:1 59256:1 38929:1 22645:2 10495:1 9485:2 27350:1 1348:1 40932:1 36478:1 59845:1 44994:1 37523:1 20643:1 36514:1 59960:1 39240:1 36682:1 36848:1 39242:1 38408:2 39260:1 38412:2 45153:1 23876:2 47396:1 23933:2 34472:1 49836:1 37623:1 38217:1 16555:2 28307:1 55797:2 55658:1 4686:4 53836:1 52229:2 20256:1 57375:2 47335:1 40778:1 20633:1 45145:1 31044:3 19036:1 53702:1 59816:1 14987:1 24210:1 10021:1 60132:1 15951:1 45424:1 38835:1 40165:1 48552:1 36569:1 50389:1 55633:1 58020:1 55660:1 36481:1 39357:1 19080:1 23681:1 1211:1 51872:1 56570:2 48155:2 13632:2 34754:1 44970:1 19067:1 22111:1 19458:1 47497:1 22151:1 59790:2 47393:1 10073:1 40777:1 19282:1 15750:1 11937:1 48701:1 6815:1 34137:1 34763:1 48566:1 58448:1 20205:1 38794:1 48569:1 35001:1 14805:1 26566:2 55307:1 28209:1 17278:1 31852:1 23155:1 47908:1 37004:3 49789:1 29380:1 44974:1 19876:1 49651:1 29579:1 40290:1 34412:1 53636:1 59820:1 52938:1 49738:1 41974:1 56329:2 13026:1 48429:1 22165:1 46347:1 57850:1 10027:1 48999:1 58943:1 34414:1 49785:1 54577:1 34343:1 19881:1 46310:1 44283:1 59907:1 17284:1 47740:1 4892:1 28322:1 11925:1 39221:1 60067:1 59909:1 39502:1 38585:1 427:1 42079:1
2025-12-01 00:50:00,日本 台湾,39282:1 14571:3 31651:1 5454:1 23412:1 39551:1 57999:2 40497:1 5835:1 43462:1 41454:1 38591:1 40508:1 27152:1
2025-12-01 00:43:00,日本 台湾,14571:2 31651:2 15804:1 2609:1 36026:1 40515:1 29844:1 11557:1 28900:1 25868:1 34167:1 59901:1 50886:1 36121:1 5045:2
